timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
05:53:28.264,15,joints,pid,0.0,0.0,1.683,1.673,6087.206,6088.907,6060.51,294,0.0,0.332,0.0,0.0,0.0,0.554,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.303,111.42,-90.654,-90.3,0.0
05:53:34.371,16,joints,pid,0.0,0.0,8.867,8.856,6083.895,6092.78,5773.04,281,0.0,0.354,0.0,0.0,0.0,0.39,0.0,-110.3,111.4,-95.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.301,111.415,-95.49,-90.3,0.0
05:53:40.480,17,joints,pid,0.0,0.0,7.038,7.026,6087.216,6094.278,5945.28,290,0.0,0.356,0.0,0.0,0.0,0.477,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.393,-89.623,-90.3,0.001
05:53:46.594,18,joints,pid,0.0,0.0,10.448,10.426,6084.928,6095.397,6058.38,294,0.0,0.357,0.0,0.0,0.0,0.516,0.0,-110.3,111.4,-90.1,-85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.394,-90.167,-84.788,0.0
05:53:52.709,19,joints,pid,0.0,0.0,3.135,3.123,6084.36,6087.595,5564.8,270,0.0,0.364,0.0,0.0,0.0,0.483,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.397,-90.087,-90.783,0.0
05:53:58.810,20,joints,pid,0.0,0.0,7.532,7.513,6081.241,6088.792,5469.75,265,0.0,0.354,0.0,0.0,0.0,0.412,0.0,-110.3,111.4,-90.1,-95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.399,-90.093,-95.712,0.0
05:54:04.926,21,joints,pid,0.0,0.0,4.062,4.043,6096.067,6100.156,6070.37,296,0.0,0.349,0.0,0.0,0.0,0.514,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-89.786,0.0
05:54:11.052,22,joints,pid,0.0,0.0,13.776,13.763,6083.073,6096.867,5185.58,252,0.0,0.34,0.0,0.0,0.0,0.455,0.0,-110.3,111.4,-90.1,-90.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.101,-90.35,5.452
05:54:17.158,23,joints,pid,0.0,0.0,11.757,11.744,6081.656,6093.432,5474.69,267,0.0,0.349,0.0,0.0,0.0,0.478,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.101,-90.299,-0.478
05:54:23.263,24,joints,pid,0.0,0.0,5.302,5.279,6086.446,6091.768,5521.5,266,0.0,0.374,0.0,0.0,0.0,0.395,0.0,-110.3,111.4,-90.1,-90.3,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.101,-90.295,-5.395
05:54:29.365,25,joints,pid,0.0,0.0,2.521,2.456,6084.025,6086.569,5429.0,262,0.0,0.37,0.0,0.0,0.0,0.485,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.297,0.485
