timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
08:20:22.810,11,joints,pid,0.0,0.0,0.984,0.973,10.787,11.789,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.822,12,joints,pid,0.0,0.0,1.102,1.09,10.358,11.478,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,86.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.835,13,joints,pid,0.0,0.0,0.941,0.93,10.895,11.853,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.848,14,joints,pid,0.0,0.0,1.16,1.15,11.231,12.409,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-65.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.861,15,joints,pid,0.0,0.0,1.452,1.436,11.045,12.527,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.875,16,joints,pid,0.0,0.0,1.58,1.568,11.469,13.069,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-115.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.890,17,joints,pid,0.0,0.0,1.616,1.605,10.058,11.694,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.904,18,joints,pid,0.0,0.0,3.254,2.965,9.442,12.721,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.918,19,joints,pid,0.0,0.0,0.856,0.846,11.148,12.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.931,20,joints,pid,0.0,0.0,0.888,0.838,10.87,11.779,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-115.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.944,21,joints,pid,0.0,0.0,1.896,1.884,10.306,12.223,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.961,22,joints,pid,0.0,0.0,3.286,3.273,12.727,16.034,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.979,23,joints,pid,0.0,0.0,2.296,2.284,14.487,16.81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:22.994,24,joints,pid,0.0,0.0,1.903,1.891,11.104,13.027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20:23.012,25,joints,pid,0.0,0.0,1.13,1.12,12.944,14.093,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
