timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
05:41:24.879,11,joints,pid,0.0,0.0,4.476,4.465,6086.459,6090.954,6067.0,294,0.0,0.389,0.0,0.0,0.0,2.209,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.263,109.191,-90.1,-90.3,-0.0
05:41:30.988,12,joints,pid,0.0,0.0,5.639,5.629,6085.315,6090.971,6070.78,294,0.0,0.329,0.0,0.0,0.0,1.672,0.0,-110.3,91.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.307,89.728,-90.1,-90.3,-0.0
05:41:37.101,13,joints,pid,0.0,0.0,11.994,11.983,6084.596,6096.609,6070.13,295,0.0,0.333,0.0,0.0,0.0,2.142,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.311,113.542,-90.1,-90.3,-0.0
05:41:43.212,14,joints,pid,0.0,0.0,11.475,11.465,6082.11,6093.603,6074.71,295,0.0,0.353,0.0,0.0,0.0,1.962,0.0,-110.3,111.4,-70.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.303,111.187,-68.15,-90.3,-0.0
05:41:49.329,15,joints,pid,0.0,0.0,4.378,4.362,6091.614,6096.014,6080.6,296,0.0,0.356,0.0,0.0,0.0,2.179,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.297,111.438,-92.279,-90.3,-0.0
05:41:55.444,16,joints,pid,0.0,0.0,9.618,9.607,6087.649,6097.285,6088.2,296,0.0,0.356,0.0,0.0,0.0,1.679,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.297,111.394,-111.779,-90.3,-0.0
05:42:01.571,17,joints,pid,0.0,0.0,11.966,11.956,6088.274,6100.258,6067.62,294,0.0,0.353,0.0,0.0,0.0,2.244,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.298,111.39,-87.856,-90.3,-0.0
05:42:08.703,18,joints,pid,0.0,0.0,12.791,12.78,7097.462,7110.271,6111.5,295,0.0,0.372,0.0,0.0,0.0,1.993,0.0,-110.3,111.4,-90.1,-70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.298,111.396,-90.307,-68.318,-0.0
05:42:14.809,19,joints,pid,0.0,0.0,6.646,6.635,6082.807,6089.545,6065.01,294,0.0,0.375,0.0,0.0,0.0,2.19,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.299,111.4,-90.044,-92.489,-0.0
05:42:20.927,20,joints,pid,0.0,0.0,20.183,20.172,6082.284,6102.487,6058.28,293,0.0,0.347,0.0,0.0,0.0,1.651,0.0,-110.3,111.4,-90.1,-110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.401,-90.128,-111.951,-0.0
05:42:27.037,21,joints,pid,0.0,0.0,8.576,8.565,6086.067,6094.661,6062.62,295,0.0,0.339,0.0,0.0,0.0,2.148,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.401,-90.092,-88.152,-0.0
05:42:34.165,22,joints,pid,0.0,0.0,6.241,6.23,7108.188,7114.452,6097.1,296,0.0,0.366,0.0,0.0,0.0,1.958,0.0,-110.3,111.4,-90.1,-90.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.401,-90.095,-90.531,21.944
05:42:40.283,23,joints,pid,0.0,0.0,8.627,8.61,6082.244,6090.893,6066.1,294,0.0,0.369,0.0,0.0,0.0,2.187,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.265,-2.187
05:42:46.402,24,joints,pid,0.0,0.0,17.16,17.148,6085.275,6102.453,6058.14,295,0.0,0.359,0.0,0.0,0.0,1.642,0.0,-110.3,111.4,-90.1,-90.3,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.101,-90.305,-21.642
05:42:52.527,25,joints,pid,0.0,0.0,8.311,8.296,6092.019,6100.357,6067.39,295,0.0,0.365,0.0,0.0,0.0,2.116,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.304,2.116
