timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
09:16:13.693,11,smooth_quintic,pid,0.0,0.0,3.761,3.516,9.965,13.937,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.709,12,smooth_quintic,pid,0.0,0.0,3.261,3.251,10.387,13.765,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,91.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.725,13,smooth_quintic,pid,0.0,0.0,3.793,3.78,10.676,14.601,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.745,14,smooth_quintic,pid,0.0,0.0,4.17,4.151,9.474,14.564,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-70.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.767,15,smooth_quintic,pid,0.0,0.0,5.184,5.173,11.664,16.958,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.785,16,smooth_quintic,pid,0.0,0.0,4.025,4.014,10.029,14.166,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.802,17,smooth_quintic,pid,0.0,0.0,3.922,3.912,9.971,14.07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.820,18,smooth_quintic,pid,0.0,0.0,4.563,4.551,9.229,13.898,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.838,19,smooth_quintic,pid,0.0,0.0,4.987,4.976,10.19,15.497,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.867,20,smooth_quintic,pid,0.0,0.0,17.172,17.16,9.622,26.908,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.883,21,smooth_quintic,pid,0.0,0.0,5.596,5.525,8.28,13.997,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.915,22,smooth_quintic,pid,0.0,0.0,17.615,17.603,10.451,28.36,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.932,23,smooth_quintic,pid,0.0,0.0,4.204,4.192,10.515,14.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.958,24,smooth_quintic,pid,0.0,0.0,14.335,14.322,10.128,24.574,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:13.974,25,smooth_quintic,pid,0.0,0.0,3.533,3.523,9.995,13.613,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
