timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
05:38:22.507,11,joints,pid,0.0,0.0,5.452,5.44,6089.161,6094.632,6056.62,295,0.0,0.354,0.0,0.0,0.0,1.005,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-110.274,110.395,-90.101,-90.3,0.0
05:38:28.626,12,joints,pid,0.0,0.0,12.603,12.589,6083.761,6096.384,6074.63,295,0.0,0.37,0.0,0.0,0.0,0.828,0.0,-110.3,101.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.291,100.572,-90.101,-90.3,0.0
05:38:34.740,13,joints,pid,0.0,0.0,7.186,7.175,6092.485,6099.688,6066.81,295,0.0,0.355,0.0,0.0,0.0,1.012,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.305,112.412,-90.1,-90.3,0.0
05:38:40.860,14,joints,pid,0.0,0.0,13.933,13.921,6090.518,6104.47,6072.11,295,0.0,0.385,0.0,0.0,0.0,0.953,0.0,-110.3,111.4,-80.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.305,111.291,-79.153,-90.3,0.0
05:38:46.971,15,joints,pid,0.0,0.0,1.857,1.846,6082.149,6084.028,6064.7,295,0.0,0.375,0.0,0.0,0.0,1.061,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.303,111.427,-91.161,-90.299,0.0
05:38:53.092,16,joints,pid,0.0,0.0,13.608,13.597,6090.451,6104.077,6058.47,294,0.0,0.369,0.0,0.0,0.0,0.85,0.0,-110.3,111.4,-100.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.301,111.413,-100.95,-90.3,0.0
05:38:59.198,17,joints,pid,0.0,0.0,7.757,7.746,6077.884,6086.018,6073.12,295,0.0,0.33,0.0,0.0,0.0,0.961,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.395,-89.139,-90.3,0.0
05:39:05.309,18,joints,pid,0.0,0.0,7.843,7.833,6085.534,6093.397,6062.97,293,0.0,0.377,0.0,0.0,0.0,0.924,0.0,-110.3,111.4,-90.1,-80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.396,-90.187,-79.38,0.0
05:39:12.440,19,joints,pid,0.0,0.0,10.531,10.159,7104.111,7114.727,6103.37,293,0.0,0.372,0.0,0.0,0.0,0.999,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.3,111.398,-90.086,-91.299,0.0
05:39:18.554,20,joints,pid,0.0,0.0,10.433,10.422,6086.038,6096.49,6068.03,294,0.0,0.368,0.0,0.0,0.0,0.807,0.0,-110.3,111.4,-90.1,-100.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.399,-90.097,-101.107,0.0
05:39:24.662,21,joints,pid,0.0,0.0,6.577,6.566,6084.794,6091.391,6066.36,296,0.0,0.358,0.0,0.0,0.0,1.002,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.102,-89.298,0.0
05:39:30.787,22,joints,pid,0.0,0.0,10.745,10.734,6097.568,6108.33,6061.97,294,0.0,0.353,0.0,0.0,0.0,0.925,0.0,-110.3,111.4,-90.1,-90.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.102,-90.401,10.92
05:39:36.905,23,joints,pid,0.0,0.0,13.17,13.159,6087.417,6100.606,6064.39,295,0.0,0.357,0.0,0.0,0.0,0.992,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.101,-90.286,-0.992
05:39:43.016,24,joints,pid,0.0,0.0,3.759,3.747,6085.011,6088.79,6068.46,294,0.0,0.359,0.0,0.0,0.0,0.802,0.0,-110.3,111.4,-90.1,-90.3,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-110.3,111.4,-90.101,-90.31,-10.802
05:39:50.137,25,joints,pid,0.0,0.0,4.589,4.578,7098.263,7102.87,6094.08,294,0.0,0.412,0.0,0.0,0.0,0.995,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.306,0.995
